

gen best mean std div
115 88.203384 70.971122 16.080828 0.073722
116 88.203384 69.618017 17.540104 0.072702
117 88.203384 68.197958 17.432101 0.072436
118 88.203384 70.174138 16.5019 0.0702
119 88.203384 70.485048 16.358077 0.069217
120 88.203384 69.982874 16.996982 0.072312
121 88.203384 67.625836 18.970356 0.069881
122 88.203384 65.111457 19.180709 0.069639
123 88.203384 67.66973 17.749055 0.071948
124 88.203384 66.836843 17.230431 0.072701
125 88.203384 67.248501 16.661339 0.073551
126 88.203384 68.687594 15.65127 0.074831
127 88.203384 68.148009 17.004857 0.07708
128 88.203384 68.095081 17.352537 0.077714
129 88.203384 68.971497 17.389265 0.079264
130 88.203384 69.570202 16.975016 0.078148
131 88.203384 69.777741 16.577438 0.078154
132 88.203384 71.520421 15.322561 0.077998
133 88.203384 68.84515 17.764013 0.078494
134 88.203384 68.076327 17.259147 0.07944
135 88.203384 69.18806 16.39892 0.07989
136 88.203384 67.44115 18.185262 0.079123
137 88.203384 68.656306 16.75751 0.080391
138 88.203384 69.458884 16.231424 0.079738
139 88.203384 69.244835 17.341412 0.080844
140 88.203384 68.530054 17.862817 0.079247
141 88.203384 69.52369 15.901856 0.078326
142 88.203384 70.21419 15.752805 0.079245
143 88.203384 69.426297 16.165949 0.079363
144 88.203384 67.968618 18.198536 0.077676
145 88.203384 66.37243 19.603271 0.078537
146 88.203384 68.662309 18.148317 0.077454
147 88.203384 68.424177 18.300642 0.0763
148 88.203384 69.44875 17.098862 0.074657
149 88.203384 69.922525 15.937705 0.073729
150 88.203384 70.316132 16.50436 0.07319
151 88.203384 69.508142 16.067121 0.074654
152 88.203384 70.227256 15.26084 0.074841
153 88.265385 69.999989 16.158452 0.075499
154 88.265385 69.690354 16.582343 0.073275
155 88.265385 69.037963 17.843414 0.072589
156 88.265385 69.615121 15.996333 0.074927
157 88.265385 69.253468 16.657476 0.076021
158 88.265385 68.78418 17.533343 0.076863
159 88.265385 68.028704 18.690253 0.077608
160 88.265385 66.909626 17.782178 0.078984
161 88.265385 66.025789 18.332819 0.080956
162 88.265385 66.630314 17.512164 0.082564
163 88.265385 68.323996 16.416793 0.080735
164 88.265385 67.654666 17.333743 0.080981
165 88.265385 68.703559 16.255008 0.081149
166 88.265385 68.427983 16.846449 0.078813
167 88.265385 69.875797 16.406221 0.078706
168 88.265385 70.560747 16.6751 0.077966
169 88.265385 70.525471 16.874394 0.077924
170 88.265385 70.117973 17.436685 0.077517
171 88.265385 69.344389 18.242728 0.077024
172 88.265385 68.763814 18.766718 0.076591
173 88.265385 68.494372 19.854508 0.076018
174 88.265385 71.636505 16.874082 0.075198
175 88.659735 73.229205 15.235097 0.073774
176 88.659735 71.684478 17.668565 0.071851
177 88.659735 73.074942 15.712017 0.073582
178 88.659735 69.743206 18.550961 0.072746
179 88.659735 68.185641 19.497859 0.071388
180 88.659735 70.692298 18.211425 0.070393
181 88.659735 69.710303 18.592087 0.072442
182 88.659735 71.22332 17.746842 0.073466
183 88.659735 70.668536 18.463546 0.072648
184 88.659735 70.161604 18.519173 0.072706
185 88.659735 68.640683 18.265754 0.071441
186 88.659735 69.542626 16.882359 0.071727
187 88.659735 72.845591 14.256462 0.072252
188 88.659735 73.487593 15.013311 0.072137
189 88.659735 74.514953 14.427357 0.072941
190 88.659735 71.939981 17.708498 0.072599
191 88.659735 72.125692 16.617584 0.072501
192 88.659735 73.525094 14.842835 0.07063
193 88.659735 72.779613 16.486169 0.070836
194 88.659735 72.833531 15.822474 0.071743
195 88.659735 74.084499 12.681102 0.070364
196 88.659735 72.756667 14.763329 0.069177
197 88.659735 71.476471 16.508096 0.069369
198 88.659735 72.218692 14.818092 0.068706
199 88.659735 72.007317 16.188584 0.068071
