

gen best mean std div
154 67.862424 44.589148 14.187577 0.076532
155 67.862424 45.661624 13.379779 0.077524
156 67.862424 45.995589 12.866459 0.079257
157 67.862424 46.4714 13.296726 0.079763
158 67.862424 45.839448 13.83661 0.077996
159 67.862424 47.036736 13.505551 0.075197
160 67.862424 46.126582 14.126402 0.074908
161 67.862424 45.65406 14.051363 0.074271
162 67.862424 46.387597 14.11941 0.073677
163 67.862424 47.607538 13.016339 0.071843
164 67.862424 47.620132 13.507729 0.071014
165 67.862424 46.282598 13.135689 0.07208
166 67.862424 45.263174 13.432667 0.072853
167 67.862424 44.764975 13.692124 0.073198
168 67.862424 44.687808 14.375922 0.072849
169 67.862424 45.827059 13.878915 0.073271
170 67.862424 45.829462 13.083921 0.075179
171 67.862424 45.061454 13.696495 0.073244
172 67.862424 45.977367 13.424305 0.072769
173 67.862424 44.542876 13.412574 0.075055
174 67.862424 44.747481 13.537119 0.074331
175 67.862424 44.875175 13.020691 0.076056
176 67.862424 44.420586 13.043344 0.077277
177 67.862424 44.921287 12.70265 0.08023
178 67.862424 44.59462 12.817847 0.076523
179 67.862424 44.259715 13.59237 0.075753
180 67.862424 45.449271 13.150129 0.076674
181 67.862424 45.826271 13.213741 0.077349
182 67.862424 47.208658 12.630117 0.07631
183 67.862424 47.541541 12.979746 0.075536
184 67.862424 47.910642 12.324715 0.075306
185 67.862424 48.333355 12.28768 0.076994
186 67.862424 46.277973 13.776046 0.077095
187 67.862424 45.593592 13.607337 0.077714
188 67.862424 45.995377 13.361767 0.077242
189 67.862424 46.633901 12.716115 0.077488
190 67.862424 47.510772 12.745112 0.076461
191 67.862424 46.62218 13.719043 0.073191
192 67.862424 45.414044 13.614681 0.073195
193 67.862424 45.363934 13.362627 0.071813
194 67.862424 46.081211 13.390076 0.072688
195 67.862424 46.046708 13.931293 0.070454
196 67.862424 46.603013 13.34823 0.070706
197 67.862424 47.594954 12.965449 0.0678
198 67.862424 46.006651 13.992691 0.067938
199 88.359902 46.303425 13.486646 0.068298
