

gen best mean std div
0 43.274571 -2.740131 8.867188 0.761333
1 43.274571 0.699591 11.716173 0.747354
2 43.274571 5.438872 13.156452 0.734756
3 49.646315 12.739738 14.689523 0.7119
4 49.646315 18.336929 13.523292 0.691725
5 52.389846 23.519528 13.301603 0.673409
6 52.389846 28.531571 13.082993 0.633412
7 52.389846 32.943657 12.079532 0.597536
8 54.618829 35.165518 11.565474 0.564339
9 54.998506 38.630997 10.459448 0.512804
10 78.246142 41.29451 10.67374 0.479041
11 78.246142 43.19961 11.436569 0.469628
12 78.246142 44.103029 11.477839 0.458677
13 78.246142 46.314409 11.40293 0.432997
14 78.246142 47.515562 12.063395 0.423838
15 78.246142 48.661998 11.516064 0.41661
16 78.248018 50.329114 12.13627 0.388532
17 78.380745 50.946748 12.508339 0.369782
18 78.380745 51.725014 12.446817 0.343654
19 78.380745 53.245604 12.475716 0.308664
20 78.380745 53.092642 13.062304 0.297064
21 78.380745 54.634232 12.671889 0.266243
22 78.380745 55.741449 13.216648 0.242808
23 78.380745 55.587291 12.941868 0.212416
24 78.380745 55.093174 13.64189 0.210297
25 78.380745 54.187669 12.895437 0.195055
26 78.380745 55.092962 12.958847 0.16638
27 78.380745 56.115408 12.741255 0.160691
28 78.380745 55.497013 12.96872 0.138233
29 78.380745 56.455702 12.468881 0.139022
30 78.380745 56.662927 12.624528 0.138813
31 78.463035 57.282044 12.789933 0.137897
32 78.463035 56.937081 12.294223 0.131315
33 78.463035 56.980873 12.355561 0.112064
34 78.463035 57.001272 12.602921 0.111159
35 78.463035 57.503769 12.364098 0.110792
36 78.463035 56.554785 13.064902 0.113801
37 78.463035 57.931256 13.11543 0.118341
38 78.463035 59.148288 12.936764 0.119651
39 78.463035 58.93184 12.498947 0.115594
40 78.463035 58.606114 12.621526 0.113199
41 78.463035 58.509203 13.110715 0.112878
42 78.463035 57.676813 13.291707 0.108843
43 78.463035 59.56438 12.669292 0.107856
44 78.463035 58.932445 13.556065 0.103318
45 78.463035 59.869352 13.129049 0.095669
46 78.463035 58.690448 13.616577 0.096738
47 78.463035 59.291923 13.874353 0.088081
48 78.463035 58.998782 13.869691 0.081658
49 78.463035 58.293273 13.882587 0.079323
50 78.463035 58.181306 13.477703 0.079552
51 78.57812 58.048816 13.747926 0.08276
52 78.57812 56.715845 13.388382 0.084783
53 78.57812 56.815968 13.660098 0.08548
54 78.57812 57.057901 13.495463 0.088987
55 78.57812 57.752746 13.82138 0.093626
56 78.57812 58.726687 13.9301 0.095968
57 78.57812 56.928176 14.107902 0.1004
58 78.57812 57.191827 14.381487 0.103782
59 78.57812 57.651731 14.390382 0.103701
60 78.57812 57.43939 13.976895 0.107327
61 78.57812 57.28546 14.028545 0.109494
62 78.57812 59.64371 13.920216 0.11322
63 78.57812 59.87747 14.143164 0.11585
64 78.57812 58.752365 14.735126 0.114455
65 78.57812 59.07885 14.88291 0.114603
66 78.57812 59.640449 14.445941 0.112588
67 78.57812 59.682455 14.197816 0.112129
68 78.57812 60.776065 13.273048 0.111943
69 78.57812 59.945081 13.101938 0.113727
70 78.57812 60.117584 13.521567 0.112184
71 78.57812 59.944763 13.154053 0.110952
72 78.57812 60.038781 13.107281 0.111467
73 78.57812 59.886407 13.290342 0.110104
74 78.57812 59.989021 12.866178 0.109151
75 78.57812 60.273602 13.123078 0.108962
76 78.57812 60.698717 13.765613 0.10663
77 78.57812 60.173165 13.635138 0.106091
78 78.57812 60.867203 13.66107 0.102949
79 78.57812 61.750141 12.850073 0.099152
80 78.57812 62.65207 12.798427 0.098003
81 78.57812 61.496002 12.703597 0.101364
82 78.57812 61.852138 12.622042 0.096527
83 78.580032 62.162271 12.884113 0.098483
84 78.580032 61.926439 13.632294 0.099192
85 78.580032 62.08399 13.50504 0.094705
86 78.580032 62.853074 13.079128 0.095581
87 78.580032 63.106445 12.997309 0.095955
88 78.580032 62.848615 12.918097 0.095958
89 78.580032 62.445933 13.120201 0.095687
90 78.580032 61.097794 13.952194 0.089322
91 78.580032 61.145473 14.170157 0.090826
92 78.580032 62.529743 13.16855 0.089494
93 78.580032 62.463529 13.354683 0.089645
94 78.580032 63.033633 12.515698 0.085385
95 78.580032 61.84159 13.313757 0.081154
96 78.580032 61.568757 13.62416 0.079797
97 78.580032 61.430176 13.340543 0.079739
98 78.580032 61.447276 13.514018 0.079979
99 78.580032 62.14909 13.228761 0.079706
100 78.580032 62.672002 12.815957 0.07944
101 78.587737 63.827562 12.523833 0.084425
102 78.587737 63.802602 13.188293 0.086751
103 78.587737 62.8629 13.434289 0.084673
104 78.587737 60.767133 14.535602 0.083421
105 78.587737 60.82317 14.388144 0.083793
106 78.587737 60.53308 15.314013 0.083205
