

gen best mean std div
116 84.278831 63.101999 13.174522 0.081778
117 84.278831 61.841084 13.793777 0.084006
118 84.278831 61.707823 13.994431 0.08228
119 84.278831 62.962052 13.76855 0.084763
120 84.278831 63.310277 12.284203 0.086833
121 84.278831 64.236973 12.143086 0.08755
122 84.278831 63.464261 13.796779 0.087619
123 84.278831 62.685335 13.626181 0.086778
124 84.278831 64.646311 12.44752 0.087579
125 84.278831 63.169099 12.644491 0.088175
126 84.278831 65.297976 11.803852 0.08774
127 84.278831 63.627228 12.88295 0.08791
128 84.278831 62.940891 13.562866 0.088549
129 84.278831 63.444991 13.298164 0.087137
130 84.278831 62.176733 14.716554 0.088165
131 84.278831 63.268995 13.162904 0.086473
132 84.278831 64.436133 12.618271 0.08489
133 84.278831 62.916854 14.67172 0.084326
134 84.278831 63.422741 14.074406 0.086577
135 84.278831 65.21335 12.218467 0.087407
136 84.278831 65.091214 12.690828 0.087576
137 84.278831 65.213913 12.568233 0.088957
138 84.278831 63.799441 14.575322 0.08824
139 84.278831 65.290383 12.424453 0.090372
140 84.278831 65.126679 13.9961 0.090585
141 84.278831 65.166061 13.851751 0.090764
142 84.278831 64.926979 14.128403 0.090173
143 84.278831 65.052586 14.305398 0.091745
144 84.278831 65.465101 14.206259 0.091625
145 84.278831 65.433855 14.444717 0.089157
146 84.278831 66.12819 12.5799 0.088717
147 84.278831 66.938751 12.32125 0.089319
148 84.278831 66.459114 12.886635 0.084654
149 84.278831 66.392315 12.734962 0.08452
150 84.278831 66.37026 12.174366 0.084567
151 84.278831 66.35487 12.657868 0.08324
152 84.278831 64.779968 13.504495 0.081503
153 84.278831 64.968022 13.799399 0.081515
154 84.278831 65.67418 13.090839 0.079208
155 84.278831 65.743849 12.663781 0.076831
156 84.278831 65.179762 13.879824 0.077711
157 84.278831 65.097882 13.597214 0.076177
158 84.278831 64.04176 15.520728 0.077513
159 84.278831 65.94074 13.661993 0.07921
160 84.278831 65.426175 12.529947 0.07615
161 84.278831 66.240766 12.179233 0.077223
162 84.278831 65.062195 12.919826 0.079653
163 84.278831 65.10412 12.537513 0.078789
164 84.278831 62.770718 14.944779 0.078466
165 84.278831 63.460125 14.201766 0.079317
166 84.278831 63.691347 14.024476 0.079397
167 84.278831 62.297559 15.122213 0.078273
168 84.278831 61.618692 15.132487 0.077226
169 84.278831 61.385271 14.458008 0.075739
170 84.278831 60.68258 14.920364 0.07659
171 84.278831 62.010378 14.640309 0.074815
172 84.278831 62.620516 13.266239 0.075218
173 84.278831 62.549703 13.6233 0.074626
174 84.278831 61.372737 15.442241 0.072325
175 84.278831 62.942607 13.373723 0.071948
176 84.278831 64.458292 12.467062 0.072955
177 84.278831 65.079072 13.114445 0.072406
178 84.570977 63.987499 14.4084 0.072976
179 84.570977 64.110316 14.260145 0.073115
180 84.570977 63.139645 14.970853 0.074751
181 84.570977 64.222184 13.678676 0.074792
182 84.570977 62.474017 15.134784 0.075792
183 84.570977 63.370785 13.764747 0.076495
184 84.570977 62.865619 13.560855 0.076111
185 84.570977 64.38143 13.039887 0.075541
186 84.570977 63.240601 13.958487 0.075501
187 84.570977 61.659078 15.057599 0.075834
188 84.570977 61.412559 14.396776 0.076549
189 84.570977 62.055358 13.497016 0.077753
190 84.570977 62.731749 13.513333 0.078999
191 84.570977 63.347991 14.513754 0.079133
192 84.570977 64.660348 11.897611 0.078487
193 84.570977 65.021326 12.802895 0.077887
194 84.570977 64.360731 12.791894 0.077792
195 84.570977 63.931958 12.460045 0.079011
196 84.570977 65.407869 11.881628 0.08022
197 84.570977 64.79065 12.672482 0.080487
198 84.570977 64.949809 12.896549 0.081089
199 84.570977 65.2002 12.146819 0.080742
