

gen best mean std div
0 29.706843 -2.62751 8.253951 0.760755
1 41.848635 0.721312 10.719451 0.750946
2 44.703982 5.568848 12.835663 0.746288
3 46.943847 11.474334 12.887851 0.734138
4 52.916162 17.337014 12.554477 0.717141
5 54.500159 21.704253 12.8001 0.700745
6 61.5713 28.278683 13.175812 0.668323
7 61.5713 31.274446 14.709938 0.638548
8 61.5713 34.909333 13.717787 0.604188
9 61.5713 38.082344 13.185884 0.566497
10 69.870286 40.16508 12.922081 0.526706
11 69.870286 41.49439 12.889775 0.507516
12 74.838442 43.936669 12.875314 0.472683
13 74.838442 45.063821 12.930944 0.447639
14 74.838442 46.317127 12.443985 0.439002
15 74.844827 48.391523 12.447461 0.428196
16 74.844827 48.479447 11.907855 0.405481
17 74.844827 48.721867 11.354154 0.385946
18 78.625027 49.695788 12.293755 0.369452
19 78.625027 50.738868 13.138198 0.350776
20 78.625027 52.847076 13.724777 0.325911
21 78.625027 54.356275 13.58856 0.310851
22 78.625027 55.580852 14.366707 0.279272
23 78.625027 57.778397 13.224133 0.265171
24 78.625027 57.692072 13.991242 0.240022
25 78.625027 57.352433 14.147484 0.221059
26 78.625027 57.851586 14.507181 0.210736
27 78.625027 59.171035 13.160247 0.200008
28 78.625027 58.139636 13.896441 0.200426
29 78.625027 58.740433 14.376505 0.193255
30 78.625027 58.723117 14.710292 0.188244
31 78.625027 59.75215 14.370791 0.151396
32 78.625027 60.216098 14.014802 0.128372
33 78.625027 60.067748 13.564119 0.127927
34 78.625027 59.406675 14.404969 0.119649
35 78.625027 60.950912 12.785834 0.10718
36 78.625027 60.775424 12.856019 0.107467
37 78.625027 61.81837 12.400972 0.106528
38 78.625027 60.67015 12.992624 0.103708
39 78.625027 60.60651 12.592896 0.114482
40 78.625027 61.384996 12.860194 0.103538
41 78.625027 60.584546 13.493728 0.10432
42 78.625027 61.007636 13.540648 0.09064
43 78.625027 61.409777 13.334463 0.092036
44 78.625027 61.706239 13.481824 0.092419
45 78.625027 62.544712 13.123373 0.089292
46 78.625027 62.318413 13.693236 0.088088
47 78.625027 62.158994 13.567841 0.088262
48 78.625027 62.505242 13.820503 0.088447
49 78.625027 62.8189 13.093877 0.088546
50 78.625027 62.25763 13.067347 0.085681
51 78.625027 62.220988 14.281266 0.086101
52 78.625027 62.032588 14.075114 0.083592
53 78.625027 61.613358 13.731487 0.082772
54 78.625027 60.880502 13.513007 0.083087
55 84.220414 61.43907 13.148263 0.083588
56 84.220414 61.863011 13.093546 0.081357
