

gen best mean std div
153 87.957437 64.886568 16.048319 0.083011
154 87.957437 63.530998 17.243853 0.083177
155 87.957437 63.853975 16.953554 0.084173
156 87.957437 64.029298 16.44373 0.08386
157 87.957437 64.329151 16.395125 0.083757
158 87.957437 64.539242 16.487148 0.08268
159 87.957437 64.236541 17.017151 0.083146
160 87.957437 65.728573 15.915935 0.084451
161 87.966703 65.59984 16.26335 0.083554
162 87.966703 65.075643 16.989163 0.083136
163 87.966703 65.705633 16.214229 0.08354
164 87.966703 66.518199 15.905148 0.084362
165 87.966703 66.319434 16.135857 0.087064
166 87.966703 63.930417 17.767128 0.090377
167 87.966703 63.816358 16.86047 0.091566
168 87.966703 63.571533 16.886759 0.090982
169 87.966703 62.887799 17.250284 0.092481
170 87.966703 63.767152 16.657352 0.092761
171 87.966703 63.214959 17.207495 0.090676
172 87.966703 64.049688 16.717932 0.092177
173 87.966703 64.383086 16.151563 0.092575
174 87.966703 64.23535 16.488617 0.091992
175 87.966703 65.169489 15.973193 0.091455
176 87.966703 64.085418 16.348519 0.09191
177 87.966703 64.849789 15.821478 0.090673
178 87.966703 63.549995 15.850583 0.091192
179 87.966703 63.468842 16.502817 0.089937
180 87.966703 63.875108 15.885902 0.088649
181 87.966703 65.502311 14.931237 0.089141
182 87.966703 65.600046 15.204374 0.086318
183 87.966703 63.395253 16.55805 0.086849
184 87.966703 63.016815 17.373193 0.086924
185 87.966703 64.588386 16.127143 0.085768
186 87.966703 64.546193 17.027812 0.085962
187 87.966703 65.463326 16.592202 0.083751
188 87.966703 65.417048 16.79415 0.083049
189 87.966703 67.047856 14.909993 0.082375
190 88.057104 65.516455 16.31973 0.085016
191 88.057104 63.750031 17.593137 0.086487
192 88.057104 63.913496 17.491746 0.086883
193 88.474008 65.428875 16.031689 0.089696
194 88.474008 65.576928 16.283991 0.091096
195 88.474008 66.074115 16.05456 0.092664
196 88.474008 65.757691 16.69973 0.093927
197 88.474008 65.495121 16.403285 0.093511
198 88.474008 64.306452 16.297115 0.093993
199 88.474008 64.573008 16.505447 0.093975
