

gen best mean std div
145 79.33599 51.883922 13.17484 0.08327
146 79.33599 51.763775 13.033137 0.083025
147 79.33599 52.012029 13.661197 0.082962
148 79.33599 51.769172 12.984107 0.08265
149 79.33599 51.194872 13.295705 0.084546
150 79.33599 51.493431 14.269264 0.083157
151 79.33599 50.836831 14.296128 0.084234
152 79.33599 51.890434 14.14145 0.083565
153 79.33599 52.282056 13.893588 0.084066
154 79.33599 52.048841 13.859977 0.085678
155 79.33599 52.548633 13.081861 0.08321
156 79.33599 51.952402 13.627909 0.084909
157 79.33599 51.314082 14.45176 0.084216
158 79.33599 51.293238 14.586065 0.083212
159 79.33599 52.521197 13.568051 0.08269
160 79.33599 52.585625 13.895545 0.084483
161 79.33599 52.193917 14.106119 0.082528
162 79.33599 52.082193 14.246022 0.082152
163 79.33599 54.104093 13.450795 0.083639
164 79.33599 54.017129 13.556339 0.082319
165 79.33599 53.283216 14.154799 0.082341
166 79.33599 52.792568 14.909059 0.080384
167 79.33599 53.905473 14.459901 0.080924
168 79.33599 53.589683 14.396827 0.079276
169 79.33599 53.660735 14.07329 0.080125
170 79.33599 53.783441 15.250861 0.080157
171 79.33599 53.715466 15.18054 0.081959
172 79.33599 52.976537 16.063934 0.082823
173 84.487697 52.58946 15.937844 0.082359
174 84.487697 52.299331 15.503657 0.082588
175 84.487697 53.444653 14.691955 0.084717
176 84.487697 54.115658 14.49447 0.088006
177 84.487697 54.00199 15.431078 0.090041
178 84.487697 55.168052 14.970275 0.090382
179 84.487697 54.941105 15.353912 0.093248
180 85.325953 55.264625 15.595316 0.094579
181 85.325953 55.255466 15.671309 0.095484
182 85.325953 55.53605 15.27622 0.096389
183 85.325953 57.055378 14.30766 0.097308
184 85.325953 57.385534 13.807921 0.098503
185 85.325953 57.961229 14.206494 0.100988
186 85.325953 58.387973 14.825097 0.100789
187 85.325953 57.982833 15.067245 0.101854
188 85.325953 57.203627 15.12027 0.102031
189 85.325953 57.393842 14.538265 0.103759
190 85.325953 57.839268 14.355558 0.10433
191 86.98674 58.043505 15.165401 0.104696
192 86.98674 58.418483 15.490835 0.105151
193 86.98674 58.492424 15.474549 0.102842
194 86.98674 58.142504 15.849852 0.101334
195 86.98674 58.35859 16.118624 0.101882
196 86.98674 58.445202 15.651297 0.101221
197 86.98674 58.934196 15.459007 0.101195
198 86.98674 59.361944 15.239209 0.100366
199 86.98674 58.546501 16.305519 0.0996
