

gen best mean std div
83 90.62173 65.082813 16.532431 0.083177
84 90.62173 65.568333 16.038827 0.08313
85 90.62173 66.419952 15.830918 0.083466
86 90.62173 64.306465 17.000118 0.08475
87 90.62173 65.295037 15.295481 0.08454
88 90.62173 66.556489 14.980712 0.085213
89 90.62173 66.873406 15.079614 0.084382
90 90.62173 65.011585 16.374169 0.085189
91 90.747143 66.058352 16.838295 0.085015
92 90.747143 66.460871 15.966606 0.0861
93 90.747143 67.778816 14.745477 0.085372
94 90.747143 65.393978 16.8286 0.085565
95 90.747143 64.009552 18.060422 0.086883
96 90.747143 64.042136 17.611748 0.086158
97 90.747143 63.071169 18.187537 0.085721
98 90.747143 62.535319 18.682424 0.08528
99 90.747143 63.964243 16.898009 0.089299
100 90.747143 62.769294 17.635222 0.088251
101 90.747143 62.739444 18.032023 0.089731
102 90.747143 64.199007 17.211872 0.090634
103 90.747143 64.968155 17.40382 0.091783
104 90.747143 66.029765 17.786479 0.092853
105 90.747143 64.542986 18.571922 0.093887
106 90.747143 64.618306 18.585006 0.094057
107 90.747143 65.834641 17.113343 0.094037
108 90.747143 66.379126 16.546068 0.091568
109 90.747143 64.623933 18.265938 0.091719
110 90.747143 63.754474 18.27947 0.091072
111 90.747143 65.278114 16.760118 0.090725
112 90.747143 66.485197 15.68973 0.089594
113 90.747143 65.244603 17.440651 0.088549
114 90.747143 64.03341 18.009599 0.088027
115 90.747143 64.651112 18.040565 0.087645
116 90.747143 62.835641 18.540167 0.088312
117 90.747143 63.505121 18.764687 0.089186
118 90.747143 65.444467 18.095785 0.087277
119 90.747143 65.211594 17.815802 0.086586
120 90.747143 66.317629 16.935907 0.084865
121 90.747143 63.98459 18.590308 0.086811
122 90.747143 65.434723 17.754566 0.087072
123 90.747143 66.951869 16.751982 0.086688
124 90.747143 67.775503 16.427008 0.085127
125 90.747143 67.665317 16.738899 0.085038
126 90.747143 68.077686 16.681468 0.085174
127 90.747143 67.837135 16.577861 0.086076
128 90.747143 68.121856 16.798254 0.085547
129 90.747143 68.234419 15.935857 0.085724
130 90.747143 68.545079 15.929335 0.082705
131 90.747143 67.754663 17.037007 0.080457
132 90.84342 67.976239 17.384116 0.081949
133 90.84342 67.131393 17.728289 0.083442
134 90.84342 66.613583 17.238851 0.082012
135 90.84342 67.676007 16.574547 0.081998
136 90.84342 66.998489 17.82607 0.081389
137 90.84342 66.718162 18.091846 0.081833
138 90.84342 65.288065 18.13026 0.080412
139 90.84342 65.037897 17.789228 0.081042
140 90.84342 64.603424 17.982339 0.080172
141 90.84342 64.48781 17.830924 0.080242
142 90.84342 64.683533 17.771237 0.078824
143 90.84342 65.688795 18.029132 0.077142
144 90.84342 65.709247 18.160479 0.075536
145 90.84342 66.024258 17.634436 0.075559
146 90.84342 66.788236 17.167096 0.076474
147 90.84342 65.650261 18.121277 0.077125
148 90.84342 67.012315 17.825381 0.077556
149 90.84342 66.975379 17.347561 0.078246
150 90.84342 63.687885 19.129444 0.07615
151 90.84342 64.23078 19.050109 0.078025
152 90.84342 64.804455 18.110107 0.077936
153 90.84342 64.944435 18.304933 0.077653
154 90.84342 64.861111 18.308487 0.078659
155 90.84342 65.937471 17.450888 0.079174
156 90.84342 64.915063 17.956737 0.078683
157 90.84342 64.566867 18.457733 0.078068
158 90.84342 64.474589 17.727411 0.077581
159 90.84342 65.167681 16.501177 0.076948
160 90.84342 64.095864 17.270392 0.074656
161 90.84342 64.624253 17.346866 0.074485
162 90.84342 63.889988 17.539225 0.073078
163 90.84342 65.73921 16.658131 0.070536
164 90.84342 64.112482 17.435633 0.071773
165 90.84342 63.430307 18.603095 0.07339
166 90.84342 62.661049 19.004858 0.074313
167 90.84342 64.268927 19.177742 0.072992
168 90.84342 65.171352 19.622702 0.073925
169 90.84342 65.803027 18.681319 0.072611
170 90.84342 66.042781 18.370084 0.071372
171 90.84342 67.269395 18.115173 0.071607
172 90.84342 66.243684 19.271672 0.070712
173 90.84342 67.895094 17.37254 0.072148
174 90.84342 66.729784 18.183733 0.071129
175 90.84342 65.920407 18.510783 0.071581
176 90.84342 66.001356 17.923349 0.072845
177 90.84342 65.784828 18.082123 0.072903
178 90.84342 65.522837 17.580848 0.073155
179 90.84342 65.197109 17.070178 0.073913
180 90.84342 64.890562 17.688189 0.073716
181 90.84342 65.553555 17.310873 0.073815
182 90.84342 66.277675 17.154735 0.075436
183 90.84342 64.800154 17.816188 0.078518
184 90.84342 65.324822 17.767209 0.075939
185 90.84342 64.596902 18.835596 0.07524
186 90.84342 64.053556 18.700331 0.076123
187 90.84342 64.148354 19.062536 0.075221
188 90.84342 64.145481 18.917825 0.077067
189 90.84342 63.823041 18.783169 0.077937
190 90.84342 63.394005 19.011448 0.077498
191 90.84342 65.566409 16.734272 0.077904
192 90.84342 65.343874 16.779316 0.076738
193 90.84342 65.125052 17.667676 0.076359
194 90.84342 64.403092 18.267108 0.075318
195 90.84342 65.937226 17.273114 0.076517
196 90.84342 64.864823 17.757616 0.076379
197 90.84342 64.348748 17.863252 0.074433
198 90.84342 63.679115 17.747951 0.073935
199 90.84342 63.374838 18.631075 0.073587
