

gen best mean std div
91 85.376797 59.96617 15.839402 0.100556
92 85.376797 60.212483 15.302499 0.100153
93 85.376797 60.780599 14.945744 0.100988
94 85.376797 61.731321 14.246101 0.102007
95 85.376797 61.662548 14.011587 0.102768
96 85.376797 62.100437 13.918128 0.102694
97 85.376797 61.044311 14.561276 0.101359
98 85.376797 62.012778 14.033225 0.101533
99 85.376797 62.52667 13.289226 0.103515
100 85.376797 62.893037 12.661668 0.103589
101 85.376797 63.887541 12.694672 0.104604
102 85.376797 63.240958 13.487534 0.106076
103 85.376797 63.361369 13.935857 0.108484
104 85.376797 62.346457 14.98142 0.109008
105 85.376797 62.9503 14.28587 0.109969
106 85.376797 63.667199 13.756462 0.107799
107 85.376797 63.484707 13.804048 0.106187
108 85.376797 63.47717 14.363963 0.106759
109 85.376797 64.321878 14.029233 0.109631
110 85.376797 64.713128 13.236947 0.109076
111 85.376797 64.095849 13.530562 0.109981
112 85.376797 63.560828 13.972483 0.111352
113 85.376797 63.417321 13.291711 0.114635
114 85.376797 62.957989 14.09223 0.112914
115 85.376797 63.815487 13.758878 0.112602
116 85.376797 64.491966 13.605273 0.114028
117 85.376797 63.463266 14.275875 0.115146
118 85.376797 63.668774 15.130145 0.117251
119 85.376797 63.01507 15.442493 0.114505
120 85.376797 63.153983 16.119933 0.114431
121 85.376797 63.329592 14.807762 0.113257
122 85.376797 64.540669 13.853214 0.114456
123 85.376797 64.473268 14.163132 0.113962
124 85.376797 64.944038 13.689725 0.114893
125 85.376797 63.023502 14.44254 0.115715
126 85.376797 64.054787 13.386081 0.113779
127 85.376797 63.468301 13.677014 0.11322
128 85.376797 63.463837 14.475097 0.114082
129 85.376797 64.229984 13.828064 0.113937
130 85.376797 63.251284 14.365848 0.116733
131 85.376797 62.929391 14.968094 0.117156
132 85.376797 64.211141 14.951286 0.117785
133 85.376797 65.497357 13.36759 0.118062
134 85.376797 66.614098 12.570762 0.117307
135 85.376797 66.792131 12.77094 0.11713
136 85.376797 66.978654 12.987549 0.118157
137 85.376797 66.567201 12.854535 0.117843
138 85.376797 66.117577 12.673868 0.117765
139 85.376797 64.549959 13.62277 0.118371
140 86.201114 65.799352 13.041304 0.119017
141 86.201114 65.338836 13.757353 0.119265
142 86.201114 64.518998 14.136272 0.119956
143 86.201114 64.52712 14.150166 0.118164
144 86.201114 63.818247 14.366849 0.117845
145 86.201114 63.183668 14.078157 0.11775
146 86.201114 63.198766 13.838119 0.118654
147 86.201114 64.097636 13.392557 0.118522
148 86.201114 63.568761 13.366838 0.117485
149 86.201114 63.595292 13.626716 0.11568
150 86.201114 64.236226 13.42818 0.113734
151 86.201114 64.012967 14.061145 0.113886
152 86.201114 64.637153 13.174522 0.11561
153 86.201114 64.171277 13.919454 0.116181
154 86.201114 62.936851 14.697458 0.116807
155 86.201114 63.613473 14.186984 0.114892
156 86.201114 63.770368 14.35966 0.114402
157 86.201114 64.471077 13.124305 0.117036
158 86.201114 64.462166 13.066683 0.118706
159 86.201114 64.357478 13.982605 0.120209
160 86.201114 65.187927 13.552272 0.121015
161 86.201114 63.579382 13.454059 0.12109
162 86.201114 62.563609 14.628417 0.120536
163 86.201114 63.492443 14.504923 0.121291
164 86.201114 63.095294 14.882632 0.120488
165 86.201114 63.153698 14.540963 0.12034
166 86.201114 62.537665 14.562618 0.120581
167 86.201114 62.69223 14.325074 0.120842
168 86.201114 62.607817 14.216742 0.117237
169 86.201114 61.995414 14.481338 0.116708
170 86.201114 62.704714 14.342288 0.116518
171 86.201114 62.05049 14.203924 0.11598
172 86.201114 62.181577 14.138096 0.112472
173 86.201114 61.930716 14.133562 0.112985
174 86.201114 61.89686 14.220242 0.113401
175 86.201114 62.990996 13.621002 0.113044
176 86.201114 62.107429 14.763608 0.108266
177 86.201114 62.147531 14.401645 0.107645
178 86.201114 63.132423 14.107944 0.107515
179 86.201114 62.311672 14.536246 0.104377
180 86.201114 63.347876 14.422771 0.102004
181 86.201114 62.608742 14.858084 0.103202
182 86.201114 63.561816 14.971811 0.101169
183 86.201114 64.515638 13.759317 0.100601
184 86.201114 64.312743 13.883743 0.10229
185 86.201114 64.503947 13.871236 0.09883
186 86.201114 62.585964 14.685162 0.102138
187 86.201114 63.672415 14.771856 0.102236
188 86.201114 64.075423 14.435214 0.101495
189 86.201114 63.788025 14.604886 0.100843
190 86.201114 64.133431 14.824286 0.096531
191 86.201114 64.150305 14.843106 0.098039
192 86.201114 65.292855 14.139474 0.09809
193 86.201114 64.702997 14.59613 0.095804
194 86.201114 64.676302 15.391332 0.096725
195 86.201114 64.601521 14.946976 0.096283
196 86.201114 64.328536 15.643736 0.096204
197 86.201114 65.239034 15.311484 0.0963
198 86.201114 66.386982 14.485934 0.097639
199 86.201114 65.905207 14.62239 0.094742
