

gen best mean std div
0 24.474838 -2.627727 7.434515 0.763984
1 31.37117 0.698791 9.437461 0.751038
2 31.37117 4.795243 10.467123 0.73919
3 34.110515 8.896104 10.746859 0.73119
4 36.55426 13.651083 9.917561 0.71484
5 44.38654 17.719758 9.419086 0.694236
6 46.94546 21.025191 10.00822 0.662721
7 46.94546 23.313667 9.918271 0.622053
8 46.94546 24.516835 10.293039 0.607919
9 54.556058 26.47266 10.613821 0.584794
10 54.556058 28.52002 10.346119 0.552401
11 66.933581 31.294506 11.445763 0.51289
12 70.36325 32.967293 13.033096 0.457017
13 79.121699 36.28903 14.042402 0.400927
14 79.121699 38.220704 14.419519 0.388265
15 79.121699 40.336156 14.612379 0.366004
16 79.121699 41.201848 14.539145 0.318862
17 85.707273 41.97873 15.076017 0.307546
18 85.707273 43.413077 15.785319 0.28771
19 85.707273 45.589358 16.252377 0.249398
20 85.707273 47.019916 15.949681 0.213711
21 85.707273 47.039191 16.609092 0.203598
22 85.707273 48.311683 16.96395 0.204768
23 85.707273 48.533301 16.697255 0.180075
24 85.707273 51.35835 15.47417 0.148374
25 85.707273 50.511474 16.670125 0.127948
26 85.707273 51.885776 16.163473 0.128872
27 85.707273 52.636759 17.134886 0.13021
28 85.707273 52.705699 17.010261 0.102835
29 85.707273 51.830657 18.405477 0.102429
30 85.707273 53.00768 18.539637 0.102262
31 85.707273 51.807197 18.303375 0.100659
32 85.707273 53.140962 18.453651 0.100474
33 85.707273 54.356273 17.698976 0.101623
34 85.707273 54.708389 18.156808 0.103164
35 85.707273 55.177037 18.575305 0.103329
36 85.707273 56.585358 18.029929 0.10352
37 85.707273 57.202717 17.714062 0.104093
38 85.707273 57.324042 17.801962 0.103555
39 85.707273 56.612548 17.61723 0.104635
40 85.707273 56.758598 17.969094 0.106229
41 85.707273 58.931754 18.046255 0.105109
42 85.707273 59.073227 18.176047 0.103981
43 85.707273 59.153362 19.397937 0.103421
44 85.707273 59.996444 17.741983 0.102318
45 85.707273 60.513564 17.464358 0.103558
46 85.707273 60.744495 17.338989 0.104299
47 85.707273 60.612631 17.874046 0.105014
48 85.707273 59.269725 18.215913 0.106172
49 85.707273 58.953844 18.894571 0.106175
50 85.707273 58.128172 19.206193 0.104913
51 85.707273 58.825693 19.619587 0.106572
52 85.707273 59.568712 19.541942 0.106697
53 85.707273 58.407831 20.302271 0.104943
54 85.707273 60.418211 18.384421 0.105189
55 85.707273 60.390429 18.653816 0.105179
56 85.707273 60.138145 19.076905 0.106618
57 85.707273 60.335721 19.129006 0.106128
58 85.707273 61.155705 18.740338 0.106691
59 87.387887 62.679578 18.475769 0.107274
60 87.387887 63.533028 18.105686 0.106814
61 87.387887 63.95041 17.667567 0.108257
62 87.387887 63.028525 17.694672 0.108316
63 87.387887 63.572135 17.005136 0.109751
64 87.387887 63.907336 16.511933 0.111444
65 87.387887 64.01559 17.018117 0.110667
66 87.387887 64.241247 16.7915 0.110802
67 87.387887 63.461039 17.127481 0.111129
68 87.387887 62.401008 17.192722 0.112198
69 87.387887 63.588525 17.709211 0.112381
70 87.387887 64.10613 16.858435 0.112447
71 87.387887 65.07885 16.88811 0.111773
72 87.387887 65.442368 16.82061 0.1111
73 87.387887 66.828371 16.013188 0.109936
74 87.387887 65.747633 16.771106 0.110125
75 87.387887 65.501294 16.521148 0.109655
76 87.387887 66.111709 16.883526 0.109667
77 87.387887 67.345808 16.031552 0.107729
78 87.387887 68.125584 14.431976 0.108079
79 87.387887 68.216007 14.696602 0.106073
