

gen best mean std div
0 22.761286 -3.833231 5.758392 0.760789
1 22.761286 -2.520054 6.709652 0.745121
2 22.761286 -0.17874 7.6802 0.732389
3 29.082795 3.472337 9.086421 0.722741
4 29.082795 7.320361 9.102492 0.703665
5 40.920167 11.167928 9.608968 0.687331
6 40.920167 14.582445 9.194996 0.662068
7 55.657627 16.447831 10.916625 0.63836
8 55.657627 18.449796 11.832414 0.608377
9 55.657627 20.857737 11.362038 0.588136
10 55.657627 22.073779 11.376297 0.561552
11 55.657627 22.811537 11.734331 0.552723
12 55.657627 23.740602 12.965666 0.514057
13 55.657627 23.865981 13.688811 0.486069
14 55.657627 25.05033 13.601595 0.450554
15 55.657627 25.988798 13.682002 0.437399
16 55.657627 28.250842 13.588542 0.424692
17 55.657627 29.115589 13.751772 0.378696
18 55.657627 30.881117 13.433424 0.342735
19 55.657627 30.826633 14.844999 0.319462
20 55.657627 31.179418 14.725446 0.283718
21 55.989823 32.321021 14.69365 0.261228
22 55.989823 32.288905 14.512069 0.261474
23 62.566407 33.057832 14.910364 0.227807
24 62.566407 30.733774 16.653157 0.227576
25 62.566407 30.079232 17.765583 0.240913
26 62.566407 32.119459 16.339615 0.195454
27 62.566407 32.14803 16.716469 0.195613
28 62.566407 32.931025 16.495351 0.196087
29 62.566407 33.71745 15.923266 0.132122
30 62.566407 34.206181 16.638697 0.132164
31 62.566407 35.722578 14.946075 0.13131
32 62.566407 35.921651 15.498471 0.131106
33 70.116302 36.792719 16.620926 0.130877
34 70.116302 37.239436 16.460079 0.131517
35 70.116302 38.139131 16.152503 0.161612
36 70.116302 37.236554 18.004657 0.161034
37 70.116302 39.75861 15.671089 0.130196
38 70.116302 39.591613 16.176569 0.129887
39 70.116302 38.9604 17.150419 0.081229
40 70.116302 38.402841 17.969043 0.08054
41 70.116302 39.26871 17.031904 0.08012
42 70.116302 39.896707 17.423293 0.080529
43 70.116302 39.847724 18.166256 0.076138
44 70.116302 41.167174 17.274323 0.076618
45 70.116302 40.836151 16.982116 0.078488
46 70.116302 40.496893 17.936861 0.078354
47 70.116302 39.660006 18.922468 0.078561
48 70.116302 39.949509 18.656275 0.078259
49 70.116302 39.406718 18.715693 0.074699
50 70.116302 38.644641 19.405583 0.072628
51 70.116302 36.400411 20.90423 0.073582
52 70.116302 37.620689 20.341596 0.073341
53 70.116302 39.039137 19.369154 0.072638
54 70.116302 39.351662 19.400452 0.072329
55 70.116302 39.148219 19.192696 0.073283
56 70.116302 39.650814 18.835799 0.072491
57 70.116302 38.463295 20.530764 0.071874
58 70.116302 37.68283 20.440332 0.073493
59 70.116302 37.509816 20.382949 0.070358
60 70.116302 38.471139 20.596882 0.069132
61 70.116302 38.986709 20.429413 0.067505
62 70.116302 39.019994 20.589944 0.068095
63 70.116302 39.49114 20.800762 0.065734
64 70.116302 40.541792 20.181217 0.067134
65 70.116302 38.356685 21.673536 0.066083
66 70.116302 40.733781 19.888706 0.068116
67 70.116302 41.033715 20.167124 0.067289
68 70.116302 41.329861 20.227726 0.06982
69 70.116302 42.490855 19.703558 0.068597
70 70.116302 43.196127 19.788516 0.066342
71 70.116302 42.457651 20.872739 0.065747
72 70.116302 42.680589 21.224502 0.065524
73 70.116302 42.500484 21.855015 0.066368
74 70.116302 43.391081 21.221329 0.067373
75 70.116302 43.271614 21.529388 0.066664
76 70.116302 44.30317 20.952045 0.065904
77 70.116302 45.123976 20.169457 0.063425
78 70.116302 45.914727 19.687628 0.064221
79 70.116302 45.859261 19.648167 0.06381
80 70.116302 45.041375 20.654191 0.061228
81 70.116302 42.376773 22.04509 0.063804
82 70.116302 41.622316 22.56274 0.063293
83 70.116302 41.585206 23.217346 0.061715
84 70.116302 43.422803 21.996363 0.062064
85 70.116302 43.098808 23.051013 0.059992
86 70.116302 42.832194 22.607643 0.059436
87 70.116302 43.854899 21.603204 0.060381
88 70.116302 44.448302 21.696256 0.060736
89 70.116302 45.631967 21.122202 0.062175
90 70.116302 45.090401 21.82615 0.06022
91 70.116302 45.871695 21.482643 0.059362
92 70.116302 46.011301 20.265092 0.059828
93 70.116302 46.12564 20.66793 0.058943
94 70.116302 44.012931 22.529421 0.059099
95 70.116302 44.465462 21.974032 0.059265
96 70.116302 44.407198 21.779975 0.058869
97 70.116302 44.968059 21.951161 0.059891
98 70.116302 42.889556 23.511883 0.057933
99 70.116302 43.992782 22.49973 0.056498
100 70.116302 44.766204 22.48329 0.054511
101 70.116302 45.439958 22.793296 0.052767
102 70.116302 46.200551 22.045831 0.052148
103 70.116302 45.550259 22.553267 0.052384
104 70.116302 43.782917 23.430549 0.0538
105 70.116302 44.54595 22.836749 0.053333
106 70.116302 45.875349 21.694892 0.054902
107 70.116302 43.962219 23.238246 0.055103
108 70.116302 44.184993 22.838953 0.054937
109 70.116302 44.755463 22.260995 0.055216
110 70.116302 43.353933 21.832178 0.055838
111 70.116302 44.513006 21.412497 0.054893
112 70.116302 44.334896 22.370779 0.053528
113 70.116302 43.591685 22.747157 0.052835
114 70.116302 44.265896 21.990907 0.052382
115 70.116302 45.098284 21.673848 0.051526
116 70.116302 45.346823 22.120082 0.052186
117 70.116302 46.382919 21.216707 0.052477
118 70.116302 44.871483 23.35326 0.051227
119 70.116302 43.470982 23.292384 0.053419
120 70.116302 44.872761 22.471556 0.053274
121 70.116302 45.05586 22.40671 0.055679
122 70.116302 45.863821 21.645806 0.054877
123 70.116302 44.982954 22.489913 0.050843
124 70.116302 44.384788 22.638074 0.050529
125 70.116302 44.753358 22.092795 0.051591
126 70.116302 44.896179 22.942586 0.050771
127 70.116302 45.839718 22.222121 0.050876
128 70.116302 45.271407 22.857127 0.051094
129 70.116302 46.248727 22.339379 0.04969
130 70.116302 45.913989 22.769282 0.048858
131 70.116302 44.886047 23.57419 0.048554
132 70.116302 46.077161 22.702455 0.048908
133 70.116302 47.346427 21.464362 0.048059
134 70.116302 46.876612 22.556029 0.047106
135 70.116302 46.463144 22.321546 0.047789
136 70.116302 45.807193 22.290635 0.04918
137 70.116302 47.716095 20.70385 0.04916
138 70.116302 47.035629 22.085579 0.046476
139 70.116302 47.966381 21.196188 0.047242
140 77.164338 48.345316 22.206812 0.046418
141 77.164338 48.565678 21.374575 0.045864
142 77.164338 45.898735 22.872752 0.048302
143 77.164338 47.190709 22.315722 0.049393
144 77.164338 47.899521 21.936221 0.049678
145 77.164338 48.782034 21.822 0.050267
146 77.164338 47.890155 23.080791 0.051684
147 77.164338 46.9043 23.751854 0.050772
148 77.164338 44.349901 25.019022 0.051649
149 77.164338 47.249242 22.793027 0.05049
150 77.164338 48.175542 22.483586 0.050602
151 77.164338 48.62556 22.068483 0.050762
152 77.164338 45.655848 23.103428 0.050907
153 77.164338 44.206068 24.880664 0.050564
154 77.164338 43.673615 24.999064 0.051433
155 77.164338 44.096413 25.086699 0.052309
156 77.164338 44.011746 25.140086 0.052563
157 77.164338 45.844072 24.350124 0.05318
158 77.164338 46.191909 24.227453 0.054252
159 77.164338 48.457181 22.666192 0.053356
160 77.164338 48.31602 22.623517 0.052872
