

gen best mean std div
0 27.564544 -3.561047 6.401101 0.761346
1 37.208402 -1.003107 9.629822 0.748771
2 37.208402 2.678575 11.738935 0.736474
3 44.805466 7.771829 13.070095 0.726866
4 44.805466 12.539816 13.171986 0.703011
5 47.342456 18.405477 13.391696 0.667877
6 47.342456 21.894521 12.783547 0.636663
7 47.347387 24.920209 12.208636 0.600675
8 51.360861 27.422973 12.064617 0.583732
9 51.361962 30.776988 11.363698 0.52908
10 51.361962 31.549163 12.013415 0.492216
11 51.361962 33.247626 12.002404 0.447135
12 54.312878 35.136221 11.97321 0.421942
13 56.276583 36.340784 11.962177 0.387488
14 56.276583 38.884438 11.32021 0.324801
15 56.276583 39.130844 11.507844 0.29497
16 56.276583 39.320238 11.637692 0.296256
17 56.276583 40.6582 11.255282 0.256882
18 56.311666 40.962169 11.194814 0.242885
19 56.350814 41.375002 11.513647 0.204647
20 56.350814 41.898208 11.915719 0.186682
21 56.350814 42.535419 11.320097 0.187092
22 56.350814 43.480504 10.573311 0.166763
23 56.350814 43.087945 11.633015 0.140528
24 56.350814 42.994252 12.144419 0.142492
25 56.350814 43.471029 11.807095 0.106754
26 56.350814 43.97295 11.735084 0.106991
27 56.350814 44.086434 12.476886 0.107044
28 56.350814 43.658241 11.801435 0.107101
29 56.350814 44.110212 11.869823 0.106722
30 56.350814 43.150383 12.788712 0.108854
31 56.350814 42.68025 12.207381 0.106728
32 56.350814 43.109082 12.010939 0.107119
33 56.350814 44.304409 11.46154 0.104919
34 56.350814 45.399857 11.115658 0.105558
35 56.350814 44.332481 11.572181 0.105728
36 56.350814 43.819615 12.523077 0.102844
37 56.350814 43.669493 12.002847 0.103304
38 56.350814 43.838952 12.026852 0.104342
39 56.350814 43.32829 12.205406 0.104609
40 56.350814 43.497179 12.199566 0.105435
41 56.350814 44.164801 11.709338 0.106162
42 56.350814 44.483914 12.176065 0.106931
43 56.350814 44.97423 11.407821 0.105346
44 56.350814 43.708967 11.704115 0.107409
45 56.350814 44.044306 11.414469 0.108762
46 56.350814 43.911499 11.469996 0.107225
47 56.350814 43.852802 11.921189 0.10939
48 56.350814 43.885705 11.792931 0.108142
49 56.350814 44.578636 11.375566 0.10823
50 56.350814 43.155524 12.611694 0.108733
51 56.350814 43.014884 12.516409 0.109174
52 56.350814 41.068575 13.507728 0.108685
53 56.350814 41.455908 13.340488 0.109073
54 56.350814 41.516158 12.76197 0.107024
55 56.350814 41.779088 12.513208 0.105804
56 56.350814 41.339556 12.966046 0.104362
57 56.350814 40.668261 13.562147 0.106569
58 56.350814 42.060695 12.690302 0.106018
59 56.350814 43.605623 11.617606 0.107188
60 56.350814 44.214366 11.768107 0.105254
