

gen best mean std div
142 60.922335 39.787799 17.141584 0.047494
143 60.922335 39.102764 18.184023 0.046498
144 60.922335 39.69877 17.295021 0.047278
145 60.922335 39.596389 17.787621 0.046455
146 60.922335 39.624004 17.382691 0.04634
147 60.922335 39.881032 16.818489 0.048182
148 60.922335 39.354314 16.982993 0.04808
149 60.922335 38.651991 17.993069 0.046291
150 60.922335 39.30388 17.2834 0.045963
151 60.922335 40.069485 16.406293 0.046538
152 60.922335 40.180183 16.710329 0.047153
153 60.922335 40.479154 16.807094 0.047915
154 60.922335 41.097104 16.589627 0.046495
155 60.922335 40.624144 16.001466 0.047214
156 60.922335 39.835325 16.931704 0.047342
157 60.922335 40.783445 16.237144 0.046498
158 60.922335 39.780481 17.211977 0.047053
159 60.922335 39.795416 17.879652 0.046181
160 60.922335 39.93625 17.172941 0.046423
161 60.922335 40.11463 17.21467 0.046895
162 60.922335 40.7586 16.715562 0.046452
163 60.922335 41.0341 16.686308 0.047249
164 60.922335 41.101738 17.084083 0.046518
165 60.922335 41.51711 16.770331 0.047108
166 60.922335 41.656757 16.589099 0.048141
167 60.922335 40.782848 17.032502 0.047419
168 60.922335 40.476545 17.832815 0.047124
169 60.922335 40.200048 18.122919 0.047276
170 60.922335 39.368983 18.29188 0.048372
171 60.922335 40.189267 17.509318 0.047988
172 60.922335 39.792293 17.493938 0.049935
173 60.922335 38.89597 17.563749 0.05009
174 60.922335 40.220595 16.905917 0.04948
175 60.922335 40.855007 16.507686 0.048085
176 60.922335 40.580017 16.706938 0.046856
177 60.922335 39.786525 16.753867 0.047668
178 60.922335 40.293433 16.768264 0.047938
179 60.922335 40.072791 17.165283 0.047984
180 60.922335 39.64365 16.869559 0.048932
181 60.922335 38.666151 17.920333 0.047963
182 60.922335 39.123764 17.028798 0.048574
183 60.922335 39.766706 17.063888 0.048246
184 60.922335 39.851929 17.637954 0.047488
185 60.922335 39.371399 17.714992 0.04667
186 60.922335 40.324134 17.093812 0.047647
187 60.922335 39.969634 17.843256 0.048911
188 60.922335 39.053893 18.681476 0.049265
189 60.922335 40.097832 17.273608 0.047497
190 60.922335 40.407173 17.664247 0.047993
191 60.922335 39.736566 18.003934 0.047621
192 60.922335 39.879503 17.481585 0.048119
193 60.922335 39.711339 16.889373 0.048737
194 60.922335 39.565733 17.113484 0.047194
195 60.922335 41.15791 15.851277 0.04562
196 60.922335 40.63857 16.174406 0.045882
197 60.922335 40.324753 15.946737 0.045894
198 60.922335 39.226064 17.10926 0.045208
199 60.922335 38.476904 16.60214 0.046387
