

gen best mean std div
0 17.592909 -3.78389 5.395166 0.760295
1 21.716296 -2.106094 7.114275 0.741099
2 21.716296 0.466041 8.401157 0.739141
3 31.303788 3.834728 9.455985 0.727068
4 31.303788 8.375042 8.902912 0.710037
5 31.636722 11.191094 8.858571 0.683544
6 31.636722 13.701814 8.23765 0.643711
7 31.636722 14.762394 7.924569 0.611288
8 33.584465 15.762436 8.304251 0.578989
9 40.456875 16.610447 8.819168 0.558259
10 40.456875 16.76653 9.675606 0.53437
11 40.456875 17.913295 10.089878 0.481094
12 40.456875 19.71371 9.302204 0.445977
13 40.456875 20.991231 8.948675 0.448642
14 40.456875 21.454538 9.034507 0.398492
15 41.694569 22.606438 10.253839 0.382718
16 41.694569 22.895757 10.155229 0.355333
17 41.694569 22.402356 10.973552 0.360013
18 41.694569 22.285596 10.48365 0.339333
19 60.584624 23.52125 11.78576 0.315976
20 60.584624 24.121239 12.13506 0.29757
21 60.584624 26.203869 12.220187 0.278684
22 60.584624 27.826354 12.608685 0.263603
23 60.584624 28.521635 13.348966 0.230568
24 67.599173 30.977077 14.011282 0.213272
25 69.995324 33.194019 14.387367 0.191231
26 69.995324 34.47081 15.083842 0.138592
27 69.995324 34.923233 16.225338 0.139037
28 84.454422 35.483959 17.307135 0.096738
29 84.454422 34.685048 18.835305 0.096707
30 84.454422 36.921449 18.867254 0.096005
31 84.454422 37.312179 19.030073 0.096011
32 85.493369 39.707805 20.423256 0.095461
33 85.493369 40.817179 20.534774 0.094838
34 85.493369 41.538575 20.503897 0.09354
35 85.493369 43.317394 21.103544 0.091294
36 85.493369 43.901755 21.349039 0.093774
37 85.493369 45.213072 20.967166 0.092122
38 85.493369 46.095518 20.845083 0.090638
39 85.493369 47.072753 20.748577 0.091597
40 85.493369 48.473095 20.932929 0.089381
41 85.493369 48.26068 22.346574 0.088574
42 85.493369 50.783377 21.540367 0.087859
43 85.493369 50.60007 21.680316 0.087747
44 85.493369 50.980555 21.595516 0.086973
45 85.493369 51.108952 21.737924 0.087104
46 85.493369 53.142119 20.890804 0.085505
47 85.493369 51.817494 21.034564 0.085949
48 85.493369 51.370002 22.003777 0.085328
49 85.493369 50.254666 22.189313 0.084525
50 85.493369 49.656831 22.369869 0.084327
51 85.493369 50.529553 22.204119 0.084054
52 85.493369 50.141764 23.021702 0.083548
53 85.493369 50.978789 22.590839 0.084229
54 85.493369 51.870395 21.9583 0.083343
55 85.493369 51.852677 22.687343 0.08252
56 85.493369 52.211288 23.200031 0.0817
57 85.493369 53.658386 21.811456 0.081688
58 85.493369 52.240269 23.010219 0.079798
59 85.493369 50.82495 23.833758 0.079106
60 85.493369 51.272877 22.944227 0.083205
61 85.493369 51.497184 22.733038 0.082081
62 85.493369 50.274951 24.244549 0.082948
63 85.493369 51.31424 22.925386 0.080094
64 85.493369 51.070744 22.798404 0.077902
65 85.493369 49.752171 24.485606 0.078718
66 85.493369 49.309206 23.410035 0.078075
67 85.493369 50.258616 23.037283 0.076312
68 85.493369 51.978082 22.977209 0.073364
69 85.493369 52.084776 23.066725 0.073207
70 85.493369 52.865951 22.882559 0.068776
71 85.493369 52.22142 23.316985 0.071419
72 85.493369 52.207293 23.295054 0.070876
73 85.493369 51.490328 23.778167 0.069573
74 85.493369 51.77339 24.027022 0.069332
75 85.493369 50.800661 23.804847 0.070105
76 85.493369 50.756301 24.204789 0.069658
77 85.493369 51.991731 23.659336 0.068922
78 85.493369 51.322168 24.061158 0.068075
79 85.493369 51.224224 24.389977 0.065596
80 85.493369 51.464726 24.747954 0.064261
81 85.493369 50.987277 24.726182 0.06401
82 85.493369 49.879976 25.1971 0.064949
83 85.493369 50.871625 25.050604 0.062376
84 85.493369 51.534746 25.353005 0.061323
85 85.493369 51.169355 26.087452 0.056911
86 85.493369 51.093595 25.18312 0.056949
87 85.493369 52.823051 24.47556 0.056385
88 85.493369 51.221731 24.940225 0.059259
89 85.493369 52.415903 24.648569 0.058461
90 85.493369 52.268382 24.666899 0.059095
91 85.493369 51.58681 25.013449 0.060209
92 85.493369 51.231624 25.636206 0.06037
93 85.493369 53.680768 23.948407 0.058279
94 85.493369 54.044884 24.50916 0.05826
95 85.493369 54.60149 24.425496 0.056569
96 85.493369 54.472522 24.337549 0.056288
97 85.493369 53.993393 24.609636 0.058538
98 85.493369 54.585458 24.033583 0.059805
99 85.493369 53.951637 24.839905 0.057148
100 85.493369 54.097292 25.430305 0.056094
101 85.493369 55.465875 24.007748 0.053612
102 85.493369 55.899479 23.650898 0.05534
103 85.493369 54.595402 24.174796 0.051404
104 85.493369 53.769825 24.081383 0.050647
105 85.493369 53.321328 23.788328 0.050723
106 85.493369 52.010427 24.695832 0.050637
107 85.493369 50.986312 25.185087 0.050235
108 85.493369 52.192455 24.208524 0.05029
109 85.493369 52.278136 23.386937 0.051403
110 85.493369 52.907264 23.35028 0.05217
111 85.493369 52.002832 23.220945 0.052471
112 85.493369 52.235649 23.123313 0.052578
113 85.493369 52.882284 23.126965 0.052793
114 85.493369 52.414157 23.088699 0.054962
115 85.493369 51.873765 23.562186 0.052332
116 85.493369 52.939893 22.769475 0.051362
117 85.493369 52.213512 24.387467 0.051037
118 85.493369 52.589101 24.386134 0.051481
119 85.493369 52.726013 23.571007 0.050261
120 85.493369 52.196642 24.71363 0.050346
121 85.493369 51.754991 24.807697 0.050362
122 85.493369 50.163713 25.776588 0.050251
123 85.493369 50.738998 25.681757 0.050017
124 85.493369 50.829695 24.431192 0.050878
125 85.493369 51.89384 23.806921 0.051146
126 85.493369 52.628919 23.835118 0.050855
127 85.493369 52.626141 24.347278 0.050968
128 85.493369 52.591432 24.847728 0.050838
129 85.493369 53.821095 23.96221 0.05098
130 85.493369 53.131052 23.404046 0.049343
131 85.493369 52.40152 22.927075 0.050056
132 85.493369 52.833586 23.092642 0.049048
133 85.493369 52.414489 22.943801 0.050051
134 85.493369 53.054994 22.348198 0.049617
135 85.493369 52.19191 23.861227 0.049413
136 85.493369 52.523477 23.870441 0.050288
137 85.493369 53.634543 22.599563 0.049863
138 85.493369 52.596752 23.979072 0.04872
139 85.493369 51.341723 24.443557 0.050095
140 85.493369 52.482039 23.307378 0.050564
141 85.493369 52.701227 22.297808 0.051354
142 85.493369 52.42447 23.459696 0.050631
143 85.493369 53.675317 22.55691 0.050316
144 85.493369 52.601341 23.677098 0.050075
145 85.493369 52.423511 24.017443 0.050053
146 85.493369 51.465341 23.688708 0.050218
147 85.493369 50.365682 24.450364 0.05015
148 85.493369 50.861972 24.327103 0.050001
149 85.493369 52.30686 22.580742 0.05087
150 85.493369 52.308106 22.916054 0.050303
151 85.493369 51.623941 23.239627 0.050357
152 85.493369 51.304854 23.575042 0.050728
153 85.493369 50.789529 24.386826 0.053013
154 85.493369 51.424841 23.341691 0.052369
155 85.493369 47.702128 23.596888 0.052184
156 85.493369 48.361196 22.969804 0.052643
157 85.493369 48.642387 23.800549 0.052998
158 85.493369 49.521149 23.301811 0.050631
159 85.493369 50.337437 23.207064 0.052299
160 85.493369 50.625583 23.793768 0.052342
161 85.493369 51.727714 24.022804 0.052282
162 85.493369 51.238079 24.629702 0.050787
163 85.493369 51.57931 23.980227 0.050015
164 85.493369 51.289893 24.650402 0.049709
165 85.493369 51.110758 25.795976 0.049974
166 85.493369 52.518351 25.289797 0.048677
167 85.493369 53.591109 24.811191 0.048268
168 85.493369 54.076202 24.947185 0.048221
169 85.493369 54.468068 25.276556 0.04898
170 85.493369 50.633707 27.010833 0.048006
171 85.493369 52.094307 25.204622 0.048356
172 85.493369 53.069341 24.130898 0.048544
173 85.493369 54.02076 23.878332 0.046273
174 85.493369 52.989955 23.72803 0.045504
175 85.493369 53.448061 24.640954 0.044511
176 85.493369 53.087485 24.432525 0.045595
177 85.493369 54.508978 23.245915 0.045282
178 85.493369 55.165322 23.421974 0.04549
179 85.493369 53.624617 24.501492 0.046765
180 85.493369 53.228928 24.06917 0.047996
181 85.493369 54.009119 23.319979 0.047339
182 85.493369 54.159525 23.534701 0.047088
183 85.493369 54.233895 23.476847 0.045183
184 85.493369 55.132092 23.927682 0.045323
185 85.493369 55.714641 24.104239 0.045595
186 85.493369 56.29094 23.105551 0.045519
187 85.493369 54.435917 24.123758 0.045729
188 85.493369 54.277815 24.152378 0.045584
189 85.493369 54.402741 24.409158 0.045276
190 85.493369 54.052478 24.181255 0.04558
191 85.493369 52.853882 25.801986 0.044561
192 85.493369 52.667558 26.501981 0.044541
193 85.493369 55.118987 24.03984 0.044397
194 85.493369 54.116905 24.676368 0.045857
195 85.493369 54.913879 24.321401 0.045282
196 85.493369 56.51232 22.811483 0.045088
197 85.493369 55.169906 24.51194 0.045048
198 85.493369 53.22403 26.229769 0.045882
199 85.493369 53.438147 25.922914 0.046059
