

gen best mean std div
0 27.153634 -2.964075 7.578816 0.761831
1 41.248214 -0.040673 10.608043 0.742224
2 41.248214 4.641164 12.987235 0.732156
3 41.248214 9.68949 13.469375 0.720734
4 52.666616 16.312416 13.471677 0.693895
5 52.666616 21.784411 12.809325 0.651394
6 57.275682 25.225012 12.100092 0.593721
7 57.275682 29.268977 12.106704 0.503497
8 57.293967 31.627151 11.341331 0.390863
9 59.033268 33.023866 11.501639 0.313332
10 59.033268 33.317159 11.815863 0.263499
11 59.033268 34.90405 12.006887 0.226474
12 59.033268 36.042978 11.744616 0.211454
13 59.033268 35.964661 11.542475 0.212108
14 59.033268 36.833564 11.874725 0.184313
15 59.033268 37.034188 12.300732 0.182979
16 59.033268 37.118412 12.31104 0.182664
17 59.033268 37.950265 12.124153 0.182771
18 59.033268 38.081368 12.501434 0.182866
19 59.033268 38.757044 12.819945 0.18432
20 59.033268 38.869396 12.69091 0.161738
21 59.033268 40.031673 12.361957 0.160614
22 59.033268 39.224365 12.984793 0.183401
23 59.033268 40.979875 12.914761 0.160537
24 59.033268 40.967422 13.144275 0.158388
25 59.033268 40.791806 13.10817 0.083211
26 59.033268 40.063415 13.753465 0.081841
27 59.033268 40.43161 13.83768 0.083813
28 59.033268 39.546553 13.948628 0.085118
29 59.033268 40.569286 13.751961 0.085129
30 59.033268 41.1254 13.182061 0.08481
31 59.03671 41.921064 13.960887 0.084056
32 59.03671 42.319474 13.063123 0.085039
33 59.03671 41.935429 13.169536 0.086359
34 59.03671 41.856584 13.44073 0.087841
35 59.03671 42.486414 12.642208 0.088429
36 59.03671 42.941851 12.63722 0.086425
37 59.03671 42.719611 12.897668 0.087026
38 59.03671 41.654246 13.165721 0.089433
39 59.03671 41.414162 13.227158 0.089832
40 59.03671 41.293096 13.190752 0.086829
41 63.21677 41.96865 13.162845 0.086273
42 63.21677 42.563133 13.310435 0.087251
43 63.21677 42.296648 13.635048 0.088133
44 63.21677 42.597246 13.746081 0.08615
45 63.21677 42.05111 13.615915 0.086966
46 63.21677 43.151082 12.927467 0.086926
47 63.21677 43.59591 12.405002 0.088671
48 63.21677 43.513559 13.008227 0.088729
49 63.21677 43.529693 13.353894 0.089525
50 63.21677 43.537683 13.180354 0.088461
51 63.21677 44.660434 12.181119 0.089435
52 63.21677 44.996879 12.59254 0.08904
53 63.21677 44.345214 12.289822 0.085778
54 63.21677 44.485849 12.330775 0.084932
55 63.21677 43.566708 12.529965 0.087439
56 63.21677 43.863698 12.910659 0.083712
57 63.21677 43.498726 12.884104 0.082354
58 63.21677 43.507279 12.349037 0.082935
59 63.21677 43.385555 12.011862 0.08514
60 63.21677 44.6176 11.820035 0.085748
61 63.21677 44.89471 13.241489 0.082473
62 63.21677 45.031761 13.15214 0.083057
63 63.21677 44.783238 13.390323 0.080895
64 63.227314 44.871724 12.990695 0.082118
65 63.227314 46.152539 12.737624 0.084005
66 63.227314 45.445972 13.15652 0.086531
67 63.227314 46.459427 12.747149 0.084147
68 63.227314 46.91493 12.750695 0.083628
69 63.227314 47.457123 12.024971 0.083932
70 63.227314 48.054855 12.549413 0.081324
71 63.227314 48.185479 13.090903 0.079164
72 63.227314 47.636896 13.668178 0.080845
73 63.227314 47.682656 13.240694 0.082061
74 63.227314 48.71081 12.534588 0.081295
75 63.227314 47.823872 13.227789 0.079826
76 63.227314 46.449622 13.359785 0.078973
77 63.227314 47.912466 13.140721 0.078498
78 63.227314 48.185414 12.737547 0.079509
79 63.227314 48.624153 12.366913 0.076923
80 63.227314 48.717037 12.433953 0.077596
81 63.227314 47.31414 13.713218 0.075685
82 63.227314 47.47712 14.009203 0.074415
83 63.227314 48.518455 13.136618 0.075033
84 63.227314 47.640713 13.357156 0.076622
85 63.227314 47.548848 12.831672 0.07579
86 63.227314 47.539336 12.80415 0.073191
