

gen best mean std div
54 62.856494 39.125733 15.091363 0.073301
55 62.856494 38.361397 15.093842 0.071816
56 62.856494 38.258304 15.174735 0.070903
57 62.856494 38.968192 14.951054 0.070718
58 62.856494 39.217673 15.668903 0.072193
59 62.856494 38.648887 15.8489 0.072863
60 62.856494 39.023622 15.236235 0.07243
61 62.856494 39.218866 15.07657 0.071577
62 62.856494 38.341673 15.573053 0.071263
63 62.856494 38.626559 16.099268 0.071826
64 62.856494 39.757454 16.701259 0.069168
65 62.856494 40.528402 16.087024 0.06876
66 62.856494 41.140839 15.615053 0.068254
67 62.856494 41.707162 16.320889 0.067527
68 62.856494 41.534694 15.153688 0.06627
69 62.856494 41.164824 15.414452 0.065115
70 62.856494 41.231331 15.68907 0.064089
71 62.856494 40.730044 16.385337 0.064763
72 62.856494 42.642819 15.044268 0.063017
73 62.856494 41.692665 16.203114 0.062828
74 62.856494 41.558624 15.753307 0.063291
75 62.856494 40.427912 16.034376 0.061382
76 62.856494 40.303108 15.947942 0.060362
77 62.856494 39.704896 16.264081 0.059106
78 62.856494 40.179649 16.215887 0.058515
79 62.856494 40.64315 15.894871 0.060259
80 62.856494 41.263847 16.284393 0.057643
81 62.856494 40.417128 16.369265 0.05562
82 62.856494 40.074298 16.76696 0.054974
83 62.856494 40.162287 16.940501 0.055371
84 62.856494 40.681444 16.494467 0.055737
85 62.856494 40.596745 16.625987 0.055848
86 62.856494 40.85957 15.883897 0.055587
87 62.856494 39.710035 15.639739 0.055841
88 62.856494 40.75753 15.307546 0.056401
89 62.856494 41.498468 14.808485 0.056738
90 62.856494 40.07761 15.535667 0.056361
91 62.856494 39.553283 16.012683 0.057027
92 62.856494 40.713411 15.762889 0.055888
93 62.856494 40.487722 15.742829 0.056466
94 62.856494 39.594492 16.639744 0.056278
95 62.856494 40.122939 16.655127 0.054937
96 67.611806 40.144883 17.033758 0.056273
97 67.611806 41.023215 15.920546 0.056424
98 67.611806 40.173564 16.882331 0.054512
99 67.611806 41.852196 15.296014 0.056825
100 67.611806 39.373448 17.575338 0.057872
101 67.611806 40.045909 16.670299 0.057698
102 67.611806 39.898759 17.101936 0.05888
103 67.611806 37.497919 17.458394 0.059186
104 67.611806 37.114434 18.058041 0.060117
105 67.611806 37.448787 17.525087 0.062084
106 67.611806 38.976955 16.261424 0.061562
107 67.611806 39.349379 16.847832 0.0615
108 67.611806 38.776112 16.94309 0.063787
109 67.611806 39.765715 16.530734 0.064943
110 67.611806 39.444788 16.823346 0.06511
111 67.611806 39.348194 17.219967 0.064325
112 67.611806 39.333953 16.775234 0.065331
113 67.611806 39.707402 17.027011 0.066099
114 67.611806 40.622438 16.863103 0.065365
115 67.611806 40.820648 16.708693 0.065171
116 67.611806 41.153468 17.168712 0.064954
117 67.611806 41.280258 17.517057 0.066598
118 67.611806 41.137238 17.821427 0.064264
119 67.611806 41.128882 18.440166 0.063541
120 67.611806 40.466412 19.32094 0.060698
121 67.611806 41.271307 18.658943 0.061626
122 67.611806 40.374649 19.730997 0.06099
123 67.611806 40.793998 20.022057 0.059166
124 67.611806 40.73083 19.201447 0.058886
125 67.611806 40.825862 19.074387 0.056907
126 67.611806 41.751633 18.556735 0.056809
127 67.611806 42.526786 18.761032 0.056323
128 67.611806 43.327336 18.029107 0.056391
129 67.611806 44.017474 18.164993 0.054248
130 67.611806 43.618787 18.510876 0.054062
131 67.611806 44.417926 18.205043 0.051998
132 67.611806 43.171215 19.325564 0.052462
133 67.611806 44.383369 18.012007 0.052387
134 67.611806 43.614682 18.265541 0.05252
135 67.611806 42.942288 17.982627 0.053083
136 67.611806 43.401419 17.48982 0.053112
137 67.611806 41.908792 17.946513 0.053608
138 67.611806 43.227082 17.05188 0.054091
139 67.611806 42.018494 18.474053 0.054635
140 67.611806 42.688703 18.050433 0.054408
141 67.611806 42.201516 18.15666 0.054117
142 67.611806 42.793468 17.840992 0.054766
143 67.611806 42.49281 17.830864 0.056233
144 67.611806 41.324912 19.105228 0.056844
145 67.611806 41.487336 18.477923 0.056196
146 67.611806 40.65839 19.213988 0.0547
147 67.611806 39.777474 20.080285 0.054337
148 67.611806 41.725923 19.221645 0.053821
149 67.611806 40.923182 19.992608 0.055568
150 67.611806 40.807631 19.421479 0.056636
151 67.611806 41.842014 19.210276 0.056722
152 67.611806 41.652337 19.466152 0.055864
153 67.611806 42.14578 18.926841 0.053823
154 67.611806 41.741518 19.533168 0.053442
155 67.611806 40.978594 20.269661 0.053464
156 67.611806 40.99154 20.161829 0.053286
157 67.611806 42.653937 18.828072 0.054008
158 67.611806 42.6063 18.102278 0.054086
159 67.611806 41.862989 19.378056 0.054245
160 67.611806 42.476205 19.052633 0.054961
161 67.611806 42.961197 19.153412 0.054842
162 67.611806 42.583934 19.640281 0.054729
163 67.611806 42.828453 19.631576 0.054797
164 67.611806 43.351257 18.638141 0.054656
165 67.611806 43.077488 19.546946 0.054653
166 67.611806 43.086267 20.198711 0.052715
167 67.611806 45.469153 18.749844 0.052319
168 67.611806 43.808865 19.19647 0.04963
169 67.611806 43.888972 18.988384 0.049485
170 67.611806 45.242759 18.260571 0.049139
171 67.611806 44.769098 18.947997 0.049341
172 67.611806 44.556891 19.110383 0.049689
173 67.611806 45.010955 19.294178 0.049725
174 67.611806 44.747875 19.186063 0.049043
175 67.611806 44.034692 19.08894 0.04854
176 67.611806 44.279707 18.680774 0.048033
177 67.611806 44.914798 17.854463 0.050194
178 67.611806 44.036182 18.304182 0.051611
179 67.611806 45.2625 18.21417 0.050116
180 67.611806 44.406603 19.049575 0.04994
181 67.611806 44.207068 19.629968 0.050359
182 67.611806 43.842119 19.153055 0.049922
183 67.611806 44.818125 18.830602 0.050668
184 67.611806 45.005437 19.306401 0.048713
185 67.611806 42.881698 20.467502 0.049185
186 67.611806 42.463108 21.051478 0.048843
187 67.611806 42.661635 20.937166 0.050442
188 67.611806 42.590342 21.13801 0.04915
189 67.611806 44.74449 19.889761 0.051386
190 67.611806 44.671347 19.904632 0.0506
191 68.004496 44.634945 20.951416 0.051946
192 68.004496 45.452195 19.777972 0.052191
193 68.004496 45.682493 19.467732 0.050123
194 68.004496 46.261371 19.394234 0.051011
195 68.004496 44.892776 19.627282 0.052394
196 68.004496 43.715675 21.233021 0.052469
197 68.004496 45.517295 19.571689 0.05206
198 68.004496 45.720536 18.786877 0.053514
199 68.004496 44.7902 20.081835 0.053521
